X,Y,Distancia,Angulo
0.07490786965520263,-0.17515439868891364,0.19050000607967377,-1.1666683293879032
0.07588707630381489,-0.17391438832580372,0.18975000083446503,-1.159353794530034
0.07736044775152791,-0.17381145385676924,0.1902499943971634,-1.152039259672165
0.07862971687641018,-0.17324095356484354,0.1902499943971634,-1.1447247248142958
0.08020974105939493,-0.17334185098403376,0.19099999964237213,-1.1374101899564266
0.08147549906662059,-0.1727505221851189,0.19099999964237213,-1.1300956550985575
0.08241201257702035,-0.17147396464514877,0.1902499943971634,-1.1227811202406883
0.08366404907317541,-0.17086657736608993,0.1902499943971634,-1.1154665853828192
0.08513477111897277,-0.1706974936488535,0.19075000286102295,-1.10815205052495
0.08762638906393301,-0.172522070699764,0.19349999725818634,-1.1008375156670809
0.08888595240973858,-0.17187651498425202,0.19349999725818634,-1.0935229808092117
0.08990784129776208,-0.17077933569268502,0.19300000369548798,-1.0862084459513426
0.09115459642994266,-0.17011713898415015,0.19300000369548798,-1.0788939110934734
0.09263584061114323,-0.16988481383921575,0.19349999725818634,-1.0715793762356043
0.09387597981343243,-0.1692026871919774,0.19349999725818634,-1.0642648413777351
0.09511109644599754,-0.16851150783183408,0.19349999725818634,-1.056950306519866
0.09584323646340728,-0.1669440690422884,0.19249999523162842,-1.0496357716619968
0.09706177987584078,-0.16623856066361617,0.19249999523162842,-1.0423212368041277
0.09840276627792861,-0.16573913464915854,0.1927500069141388,-1.0350067019462585
0.09961242776411829,-0.1650149369006905,0.1927500069141388,-1.0276921670883894
0.1008167597681036,-0.1642819104930943,0.1927500069141388,-1.0203776322305202
0.10267727760196929,-0.1646006648965975,0.1940000057220459,-1.013063097372651
0.10387849743788416,-0.16384523182015806,0.1940000057220459,-1.005748562514782
0.10493874837930225,-0.16287086688203492,0.19374999403953552,-0.9984340276569128
0.10599031852841247,-0.16188978138586693,0.19349999725818634,-0.9911194927990437
0.10717162106174853,-0.16111018769126642,0.19349999725818634,-0.9838049579411745
0.10876714297006274,-0.1609433816057651,0.19425000250339508,-0.9764904230833054
0.10994144880786297,-0.16014350223033416,0.19425000250339508,-0.9691758882254362
0.11211085800411655,-0.1607704994959867,0.19599999487400055,-0.9618613533675671
0.1137172968621796,-0.16055821044489682,0.1967500001192093,-0.9545468185096979
0.11488865295520347,-0.15972213362288792,0.1967500001192093,-0.9472322836518288
0.11634878568040886,-0.15928126091353903,0.19724999368190765,-0.9399177487939596
0.11751073116966532,-0.15842597030627034,0.19724999368190765,-0.9326032139360905
0.11941840285362117,-0.1585607075984077,0.19850000739097595,-0.9252886790782213
0.12057499576192678,-0.15768298364512529,0.19850000739097595,-0.9179741442203522
0.12233835460183311,-0.157586721538805,0.19949999451637268,-0.910659609362483
0.12426147722955687,-0.15766941712464944,0.20074999332427979,-0.9033450745046139
0.12541142126323473,-0.1567562924939023,0.20074999332427979,-0.8960305396467447
0.12734267573442556,-0.15680512038281666,0.20200000703334808,-0.8887160047888756
0.12848621547040964,-0.15586948154005048,0.20200000703334808,-0.8814014699310064
0.1301041477732967,-0.15550071436722762,0.20274999737739563,-0.8740869350731373
0.13156172314335512,-0.15492604002562463,0.2032500058412552,-0.8667724002152681
0.1326914055390066,-0.15395959135615148,0.2032500058412552,-0.859457865357399
0.13447235156768123,-0.1537375890624518,0.20424999296665192,-0.8521433304995298
0.13559326321236592,-0.15274988248211324,0.20424999296665192,-0.8448287956416607
0.13754356918535385,-0.15268274073867952,0.20550000667572021,-0.8375142607837915
0.13933140269130997,-0.15241065469294904,0.20649999380111694,-0.8301997259259224
0.14044247852992497,-0.15138744222765935,0.20649999380111694,-0.8228851910680532
0.1422314947793243,-0.15108424855465286,0.20749999582767487,-0.8155706562101841
0.1433327910798918,-0.15003985893666116,0.20749999582767487,-0.808256121352315
0.14512245112177746,-0.14970545509640718,0.2084999978542328,-0.8009415864944458
0.14726547815551205,-0.14970930562224197,0.20999999344348907,-0.7936270516365767
0.14835658281320568,-0.14862813186693125,0.20999999344348907,-0.7863125167787075
0.1505071843547674,-0.1485928636295921,0.21150000393390656,-0.7789979819208384
0.15159003611223087,-0.14748800837876624,0.21150000393390656,-0.7716834470629692
0.15428887142153366,-0.14793244638668127,0.21375000476837158,-0.7643689122051001
0.15536679141287404,-0.1467999477675226,0.21375000476837158,-0.7570543773472309
0.15826606264089804,-0.1473632143627021,0.2162500023841858,-0.7497398424893618
0.16081337765981588,-0.14755379654730555,0.21825000643730164,-0.7424253076314926
0.16188835349074535,-0.1463735847546875,0.21825000643730164,-0.7351107727736235
0.16519458799611916,-0.14718121327734132,0.2212499976158142,-0.7277962379157543
0.1662667213758788,-0.1459689652217679,0.2212499976158142,-0.7204817030578852
0.16922069134193324,-0.1463844868417139,0.22374999523162842,-0.713167168200016
0.17257007023392426,-0.14708886414047118,0.22675000131130219,-0.7058526333421469
0.17364133082653135,-0.14582267081447467,0.22675000131130219,-0.6985380984842777
0.17643685170883364,-0.14598300703108028,0.2290000021457672,-0.6912235636264086
0.1774999201025723,-0.14468855983228887,0.2290000021457672,-0.6839090287685394
0.1795281278890445,-0.14416904742635261,0.23025000095367432,-0.6765944939106703
0.18195030949831695,-0.14393777049799172,0.23199999332427979,-0.6692799590528011
0.18299827058053025,-0.14260304999193002,0.23199999332427979,-0.661965424194932
0.1836398156906092,-0.14095626265878108,0.23149999976158142,-0.6546508893370628
0.184665923428136,-0.1396092640695667,0.23149999976158142,-0.6473363544791937
0.1844790305829928,-0.13735897930033106,0.23000000417232513,-0.6400218196213245
0.18547880365071617,-0.1360059385305239,0.23000000417232513,-0.6327072847634554
0.18646865319779532,-0.1346456211462887,0.23000000417232513,-0.6253927499055862
0.18683727680705411,-0.1328434943962523,0.2292499989271164,-0.6180782150477171
0.1878039584119057,-0.1314733251001969,0.2292499989271164,-0.610763680189848
0.18793720725114751,-0.12952863473280404,0.22824999690055847,-0.6034491453319788
0.18887961299131123,-0.12815050870502798,0.22824999690055847,-0.5961346104741096
0.19043561504535286,-0.1271820644000543,0.2290000021457672,-0.5888200756162405
0.19198752188843005,-0.1261976914816317,0.22975000739097595,-0.5815055407583714
0.1929054551949963,-0.12479002865679924,0.22975000739097595,-0.5741910059005022
0.19360216217825302,-0.12324143309005756,0.22949999570846558,-0.5668764710426331
0.19449842882919535,-0.12182203911099236,0.22949999570846558,-0.5595619361847639
0.19538428938986876,-0.12039612738706229,0.22949999570846558,-0.5522474013268948
0.19647349697826333,-0.11909337043381489,0.22975000739097595,-0.5449328664690256
0.1977688057848514,-0.11790912771113501,0.23025000095367432,-0.5376183316111565
0.19862595798775978,-0.11645939958891988,0.23025000095367432,-0.5303037967532873
0.20055539473552586,-0.11562778010534319,0.23149999976158142,-0.5229892618954182
0.20139578554635337,-0.1141577305914034,0.23149999976158142,-0.515674727037549
0.2026621675453961,-0.11292494298545235,0.23199999332427979,-0.5083601921796799
0.20238638226404718,-0.11083912776351583,0.23074999451637268,-0.5010456573218107
0.20319169764181977,-0.10935581364857247,0.23074999451637268,-0.4937311224639416
0.2031021395651032,-0.10739919366657667,0.22975000739097595,-0.4864165876060724
0.20388227450209281,-0.105910736188579,0.22975000739097595,-0.4791020527482033
0.20487418775603877,-0.1045302306061407,0.23000000417232513,-0.47178751789033413
0.20563329034562017,-0.10302888828335215,0.23000000417232513,-0.464472983032465
0.20750302801066364,-0.10207378333716824,0.23125000298023224,-0.45715844817459583
0.20914460947560154,-0.10098810401701863,0.23225000500679016,-0.4498439133167267
0.20987768904936838,-0.09945562057998882,0.23225000500679016,-0.44252937845885754
